                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     150                                      636                  1.0000000000000000E+000                  2.0000000000000000E-002                  3.5006403990512827E+003                  6.6722903588320612E+000                  1.7929199999999981E+028                  8.5696335669566274E+008                  2.0000000000000000E+027                  3.2583205206777984E+002                  3.7303272367171042E-008                  6.0693851103167405E-002                 -1.9999997930984335E+001                  7.3000000000000020E-001                  2.6605031474230906E-005                  2.4997339496852569E-001                  3.4416073257059871E-003                  1.0081585205319679E-003                  9.3604492797742158E-003                  2.0994604783340929E-003                  9.1043148151533395E-006                  0.0000000000000000E+000                  6.6461498150623338E-008                  2.4222058220847607E-012                  2.2758364832062654E-008                  3.1333476563367171E-010                  9.1785925545028343E-011                  8.5220477054344987E-010                  1.9114149136727149E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1041266935405323E-006                  5.6461210757639040E-002                  9.1038075958159194E-006                  5.2989549672541471E-002                  4.9616597694493903E+004                  8.5937446692472615E+005                  2.4406209529128721E+012                  1.2008459712346308E-028                  1.2008459712346308E-028                  0.0000000000000000E+000                  4.8042744168547270E-030                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.1047373475331000E+011 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                radius_cm                               mass_grams                              temperature                                   energy                                  density                                  entropy                                     logS                                 pressure                                       mu                                    grada                                       cv                                       cp                                   gamma1                                  opacity                               luminosity                                     logL                                    gradT                             d_gradT_dlnR                             actual_gradT                                    gradr                                    gradL                               sch_stable                            ledoux_stable                                      tau                               extra_heat                     log_irradiation_heat 
                                       1                  9.1043148151533395E-006                 -1.2168553050899880E+000                  2.5129938036008643E+000                 -5.5040205082338973E+000                  4.5619777119050910E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241706490782452E+009                  1.8110303030303023E+028                  3.2583205208305333E+002                  2.6517526742263649E+010                  3.1331377679357491E-006                  8.7709451693600151E+000                  8.8628810957950801E+000                  3.6473522814763259E+004                  2.5399999999999991E+000                  3.0108371754239660E-001                  8.2960475972851574E+007                  1.1868004244187447E+008                  1.4289415513867705E+000                  1.2381642480031590E-003                  3.7303272367171042E-008                 -7.4282530687632047E+000                  1.2500000007214787E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2500000007214787E-001                  3.0108371754239660E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666666666663E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       2                  9.1043148151532938E-006                 -1.2168553051032387E+000                  2.5129938036924755E+000                 -5.5040205075926183E+000                  4.5619777126379821E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241706489493628E+009                  1.8110303030302932E+028                  3.2583205215178509E+002                  2.6517526747991379E+010                  3.1331377725621355E-006                  8.7709451689380362E+000                  8.8628810957741866E+000                  3.6473522876313880E+004                  2.5399999999999991E+000                  3.0108371754073615E-001                  8.2960475973692730E+007                  1.1868004244271553E+008                  1.4289415513801123E+000                  1.2381642498527834E-003                  3.7303272367188975E-008                 -7.4282530687629960E+000                  1.2500000013714238E-001                  0.0000000000000000E+000                  1.2499969799944889E-001                  1.2500000013714238E-001                  3.0108371754202762E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666716667955E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       3                  9.1043148151531345E-006                 -1.2168553051496174E+000                  2.5129938039418622E+000                 -5.5040205058469143E+000                  4.5619777146330733E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241706484982595E+009                  1.8110303030302616E+028                  3.2583205233888896E+002                  2.6517526763583374E+010                  3.1331377851561982E-006                  8.7709451677893622E+000                  8.8628810957173094E+000                  3.6473523043868445E+004                  2.5399999999999991E+000                  3.0108371753621604E-001                  8.2960475975982487E+007                  1.1868004244500500E+008                  1.4289415513619854E+000                  1.2381642548878564E-003                  3.7303272367251742E-008                 -7.4282530687622650E+000                  1.2500000059189101E-001                  0.0000000000000000E+000                  1.2500011266786099E-001                  1.2500000059189101E-001                  3.0108371753944468E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666666891672466E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       4                  9.1043148151527364E-006                 -1.2168553052655666E+000                  2.5129938047180138E+000                 -5.5040205004138523E+000                  4.5619777208422869E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241706473704782E+009                  1.8110303030301822E+028                  3.2583205292120141E+002                  2.6517526812109581E+010                  3.1331378243520253E-006                  8.7709451642142682E+000                  8.8628810955402884E+000                  3.6473523565339252E+004                  2.5399999999999991E+000                  3.0108371752214830E-001                  8.2960475983108833E+007                  1.1868004245213048E+008                  1.4289415513055723E+000                  1.2381642705582543E-003                  3.7303272367408668E-008                 -7.4282530687604380E+000                  1.2500000172876136E-001                  0.0000000000000000E+000                  1.2499999293414349E-001                  1.2500000172876136E-001                  3.0108371753298735E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666667329183760E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       5                  9.1043148151513998E-006                 -1.2168553056548308E+000                  2.5129938066965649E+000                 -5.5040204865639968E+000                  4.5619777366706931E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241706435842943E+009                  1.8110303030299163E+028                  3.2583205440562108E+002                  2.6517526935811699E+010                  3.1331379242692667E-006                  8.7709451551008044E+000                  8.8628810950890333E+000                  3.6473524894662522E+004                  2.5399999999999991E+000                  3.0108371748628721E-001                  8.2960476001275226E+007                  1.1868004247029468E+008                  1.4289415511617636E+000                  1.2381643105049238E-003                  3.7303272367935476E-008                 -7.4282530687543051E+000                  1.2500000554539942E-001                  0.0000000000000000E+000                  1.2500000020719673E-001                  1.2500000554539942E-001                  3.0108371751130925E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666668797971684E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       6                  9.1043148151483115E-006                 -1.2168553065534482E+000                  2.5129938094576296E+000                 -5.5040204672365478E+000                  4.5619777587592072E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241706348438807E+009                  1.8110303030293021E+028                  3.2583205647712657E+002                  2.6517527108437778E+010                  3.1331380637036089E-006                  8.7709451423829243E+000                  8.8628810944593059E+000                  3.6473526749730947E+004                  2.5399999999999991E+000                  3.0108371743624313E-001                  8.2960476026626334E+007                  1.1868004249564278E+008                  1.4289415509610792E+000                  1.2381643662504333E-003                  3.7303272369151630E-008                 -7.4282530687401467E+000                  1.2500001435614888E-001                  0.0000000000000000E+000                  1.2500002363483889E-001                  1.2500001435614888E-001                  3.0108371746126517E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666672188684339E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       7                  9.1043148151452249E-006                 -1.2168553074520672E+000                  2.5129938142735879E+000                 -5.5040204335248477E+000                  4.5619777972868665E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241706261034522E+009                  1.8110303030286882E+028                  3.2583206009032830E+002                  2.6517527409538799E+010                  3.1331383069105100E-006                  8.7709451201999027E+000                  8.8628810933609117E+000                  3.6473529985414891E+004                  2.5399999999999991E+000                  3.0108371734895417E-001                  8.2960476070844755E+007                  1.1868004253985596E+008                  1.4289415506110381E+000                  1.2381644634839547E-003                  3.7303272370367777E-008                 -7.4282530687259873E+000                  1.2500002316689787E-001                  0.0000000000000000E+000                  1.2500001763326998E-001                  1.2500002316689787E-001                  3.0108371741122109E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666675579397161E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       8                  9.1043148151375440E-006                 -1.2168553096882624E+000                  2.5129938224804396E+000                 -5.5040203760769080E+000                  4.5619778629416574E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241706043530726E+009                  1.8110303030271601E+028                  3.2583206624756855E+002                  2.6517527922643841E+010                  3.1331387213582165E-006                  8.7709450823979758E+000                  8.8628810914891449E+000                  3.6473535499328267E+004                  2.5399999999999991E+000                  3.0108371720020560E-001                  8.2960476146197185E+007                  1.1868004261519936E+008                  1.4289415500145333E+000                  1.2381646291791375E-003                  3.7303272373394147E-008                 -7.4282530686907542E+000                  1.2500004509226481E-001                  0.0000000000000000E+000                  1.2500004452679689E-001                  1.2500004509226481E-001                  3.0108371728668731E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666684017116429E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       9                  9.1043148151268748E-006                 -1.2168553127940880E+000                  2.5129938320232914E+000                 -5.5040203092769930E+000                  4.5619779392844251E+000                  7.3000000000000009E-001                  2.4999999999999997E-001                  1.9999999999999907E-002                  4.2241705741442213E+009                  1.8110303030250378E+028                  3.2583207340715109E+002                  2.6517528519277771E+010                  3.1331392032741157E-006                  8.7709450384422247E+000                  8.8628810893126690E+000                  3.6473541910855471E+004                  2.5399999999999991E+000                  3.0108371702724196E-001                  8.2960476233816281E+007                  1.1868004270280799E+008                  1.4289415493209243E+000                  1.2381648218479410E-003                  3.7303272377597428E-008                 -7.4282530686418182E+000                  1.2500007554416312E-001                  0.0000000000000000E+000                  1.2500007819787612E-001                  1.2500007554416312E-001                  3.0108371711372378E-001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.6666695736172688E-001                  0.0000000000000000E+000                 -9.8999999999999986E+001 
